sample_id,split,cohort,scope,level,temperature,tokens,turns,forward_full,reverse_full,forward_top32_tail,reverse_top32_tail,base_entropy,hint_entropy,base_top1,hint_top1,base_mass_on_hint_top32,hint_top32_mass,base_target_logp,hint_target_logp,overlap_top32,top1_changed
1,valid_seen,previous10,tag_or_boundary,l2,1.0,40,4,0.03229897635635785,0.045672423007551866,0.032298976246284215,0.045672420206240766,0.06076044931873105,0.032148310089847365,0.9626264229416848,0.989905335009098,1.0,1.0000000104308129,-0.05555118466928448,-0.0544650390777484,29.2,0.05
1,valid_seen,previous10,tag_or_boundary,l3,0.6,40,4,0.05706296598913938,0.12838345944384286,0.057062965989139,0.12838345944383178,0.05467084373725767,0.00707336200472537,0.9667731508612633,0.9985599607229233,1.0,1.0000000029802323,-0.05393976233899576,-0.0847911081625881,28.725,0.05
1,valid_seen,previous10,tag_or_boundary,l3,1.0,40,4,0.03836274918365574,0.05785606322421442,0.03836274850076286,0.0578560607792221,0.06076044931873105,0.023937778046990134,0.9626264229416848,0.9932689636945724,1.0000000059604646,0.9999999940395355,-0.05555118466928448,-0.05702917281491278,28.725,0.05
1,valid_seen,previous10,valid_reasoning_body,l1,0.6,493,4,0.7355375378970014,0.5472626412337982,0.7355375369350299,0.5472602599637464,0.05806195562765222,0.05925038274982382,0.976171546122607,0.9764225524047325,0.999999648779933,0.9999999991536865,-0.0647566851913374,-0.678171251567487,27.50912778904665,0.09127789046653144
1,valid_seen,previous10,valid_reasoning_body,l1,1.0,493,4,0.4418703134733995,0.32799745176817435,0.44187001293633615,0.32793064276152006,0.09555344799161286,0.10474140060932656,0.9612558464128638,0.9596658114487453,0.9999872803929853,0.9999999576843293,-0.06945792561939282,-0.43950969058251377,27.50912778904665,0.09127789046653144
1,valid_seen,previous10,valid_reasoning_body,l2,0.6,493,4,1.6798880077803402,1.2919062179738496,1.679888016814063,1.2918850716962518,0.05806195562765222,0.06818752047113684,0.976171546122607,0.9706512944693497,0.9999935325937871,0.9999999918995716,-0.0647566851913374,-1.3615223231976628,25.320486815415823,0.14198782961460446
1,valid_seen,previous10,valid_reasoning_body,l2,1.0,493,4,1.0050993745925454,0.7701678969007245,1.0050988021982172,0.7698502970469461,0.09555344799161286,0.11366426667131337,0.9612558464128638,0.9537757207728302,0.9999009067340023,0.999999921897362,-0.06945792561939282,-0.8530370558777183,25.320486815415823,0.14198782961460446
1,valid_seen,previous10,valid_reasoning_body,l3,0.6,493,4,1.4650845803001475,1.1454496339626339,1.4650845770721872,1.1043876069645169,0.05806195562765222,0.05834299418084104,0.976171546122607,0.976403106540502,0.9979676308602583,0.9999999984282751,-0.0647566851913374,-1.2686533322269407,25.683569979716026,0.1440162271805274
1,valid_seen,previous10,valid_reasoning_body,l3,1.0,493,4,0.8623843125721125,0.6833308085194314,0.8623838804938325,0.659269349873066,0.09555344799161286,0.10424316345865658,0.9612558464128638,0.9592966905834709,0.9979178086471032,0.9999999365264939,-0.06945792561939282,-0.7934352399492087,25.683569979716026,0.1440162271805274
2,valid_seen,previous10,action_body,l1,0.6,255,50,0.07477099633417011,0.010779261235436297,0.07477099633416921,0.010779261235480222,0.001376442230359506,0.0012900095902913453,0.9995647774023169,0.9996613808706695,0.9999999955588696,0.999999997662563,-0.00046119872248786073,-0.010154631819645293,29.36078431372549,0.00392156862745098
2,valid_seen,previous10,action_body,l1,1.0,255,50,0.03865683289684273,0.00725629475646311,0.03865683285397492,0.0072562947523193535,0.002743932226222755,0.003407499994444278,0.999043323245703,0.9989639801137588,1.000000003973643,1.0000000049086177,-0.0010713654026152616,-0.007000332974639192,29.36078431372549,0.00392156862745098
2,valid_seen,previous10,action_body,l2,0.6,255,50,0.08219036842162711,0.06932246770153908,0.08219036840701728,0.06932246770159485,0.001376442230359506,0.00041450165840535845,0.9995647774023169,0.999930155510996,0.9999999955588696,0.9999999969613318,-0.00046119872248786073,-0.0686976039340906,28.611764705882354,0.00392156862745098
2,valid_seen,previous10,action_body,l2,1.0,255,50,0.05073852006117121,0.04200577750354519,0.05073851975947967,0.04200577746164056,0.002743932226222755,0.0024890202047390814,0.999043323245703,0.9994568626085917,1.000000003973643,1.0000000002337437,-0.0010713654026152616,-0.041734132731128276,28.611764705882354,0.00392156862745098
2,valid_seen,previous10,action_body,l3,0.6,255,50,0.038823050717180424,0.003170151761416068,0.03882305073177526,0.0031701517614214606,0.001376442230359506,0.005350360018672271,0.9995647774023169,0.9968111292988646,0.9999999955588696,0.9999999974288193,-0.00046119872248786073,-0.00417374468606923,28.7921568627451,0.00392156862745098
2,valid_seen,previous10,action_body,l3,1.0,255,50,0.022630464511186194,0.0031821609647361016,0.022630466339777368,0.003182161006513829,0.002743932226222755,0.006663480033174167,0.999043323245703,0.9962703375255361,1.0000000044411304,1.0000000065448238,-0.0010713654026152616,-0.0048730832059875944,28.7921568627451,0.00392156862745098
2,valid_seen,previous10,all_response,l1,0.6,12435,50,1.1762959836919777,0.8505414908987308,1.176295960370657,0.8429744129639071,0.10078673724733156,0.12291167498593651,0.9594547321770533,0.9519030930792706,0.9991610045310836,0.9999999929922002,-0.08597642995813018,-0.9466383742305341,26.3491757137113,0.14105347808604746
2,valid_seen,previous10,all_response,l1,1.0,12435,50,0.7026821310691549,0.5136225419911657,0.7026747570248413,0.5077163618405754,0.17358592237986617,0.21524985606489347,0.932653950782104,0.9185323035448586,0.9990850103611779,0.9999969472739416,-0.10628934090982073,-0.6354449744498807,26.3491757137113,0.14105347808604746
2,valid_seen,previous10,all_response,l2,0.6,12435,50,1.866102937987222,1.3729669494016725,1.8661028503687118,1.3609463510151052,0.10078673724733156,0.13510729657081227,0.9594547321770533,0.9470244234136467,0.9984400740367436,0.9999999862192719,-0.08597642995813018,-1.4739878521490077,24.64334539605951,0.1889827100924809
